TreatmentID;PeriodType;PeriodNo;Id;Name;Group;Role;Profit;ProfitTotal;Payment;PaymentTotal;black;red;choice;pick;ProfitTotalNow
4;payment;1;36;;1;;21;21;21;453;10;10;B;blue;21
4;payment;1;30;;1;;-6;-6;-6;591;10;10;A;black;-6
4;payment;1;62;;1;;21;21;21;639;10;10;B;blue;21
4;payment;1;22;;1;;-6;-6;-6;666;10;10;A;black;-6
4;payment;1;51;;1;;-6;-6;-6;477;10;10;A;black;-6
4;payment;1;11;;0;;21;21;21;303;10;10;B;blue;21
4;payment;1;53;;0;;-3;-3;-3;498;10;10;B;yellow;-3
4;payment;1;1;;1;;30;30;30;507;10;10;A;red;30
4;payment;1;72;;0;;-3;-3;-3;651;10;10;B;yellow;-3
4;payment;1;66;;1;;-6;-6;-6;66;10;10;A;black;-6
4;payment;1;46;;1;;-6;-6;-6;492;10;10;A;black;-6
4;payment;1;48;;1;;-3;-3;-3;441;10;10;B;yellow;-3
4;payment;1;9;;1;;21;21;21;657;10;10;B;blue;21
4;payment;1;49;;0;;-6;-6;-6;582;10;10;A;black;-6
4;payment;1;52;;1;;-6;-6;-6;582;10;10;A;black;-6
4;payment;1;37;;1;;30;30;30;462;10;10;A;red;30
4;payment;1;50;;0;;21;21;21;333;10;10;B;blue;21
4;payment;1;38;;1;;30;30;30;588;10;10;A;red;30
4;payment;1;24;;0;;21;21;21;390;10;10;B;blue;21
4;payment;1;61;;0;;-6;-6;-6;309;10;10;A;black;-6
4;payment;1;23;;1;;30;30;30;747;10;10;A;red;30
4;payment;1;19;;1;;21;21;21;441;10;10;B;blue;21
4;payment;1;26;;1;;21;21;21;522;10;10;B;blue;21
4;payment;1;45;;1;;30;30;30;375;10;10;A;red;30
4;payment;2;26;;1;;21;42;21;543;10;10;B;blue;42
4;payment;2;72;;0;;-3;-6;-3;648;10;10;B;yellow;-6
4;payment;2;71;;1;;-3;18;-3;597;10;10;B;yellow;18
4;payment;2;70;;0;;21;15;21;480;12;10;B;blue;15
4;payment;2;69;;0;;21;18;21;381;10;10;B;blue;18
4;payment;2;68;;1;;-3;18;-3;462;10;10;B;yellow;18
4;payment;2;67;;0;;-6;-9;-6;423;10;10;A;black;-9
4;payment;2;66;;1;;-6;-12;-6;60;12;10;A;black;-12
4;payment;2;65;;1;;-6;-12;-6;828;12;10;A;black;-12
4;payment;2;64;;0;;30;60;30;429;10;12;A;red;60
4;payment;2;61;;0;;30;24;30;339;12;10;A;red;24
4;payment;2;62;;1;;-6;15;-6;633;10;10;A;black;15
4;payment;2;60;;0;;-6;-12;-6;819;12;10;A;black;-12
4;payment;2;58;;1;;30;60;30;663;10;12;A;red;60
4;payment;2;57;;1;;-6;-12;-6;471;12;10;A;black;-12
4;payment;2;56;;1;;-6;-12;-6;531;12;10;A;black;-12
4;payment;2;55;;0;;30;24;30;408;12;10;A;red;24
4;payment;2;54;;1;;-6;-9;-6;585;10;10;A;black;-9
4;payment;2;53;;0;;-3;-6;-3;495;10;10;B;yellow;-6
4;payment;2;50;;0;;30;51;30;363;10;10;A;red;51
4;payment;2;52;;1;;30;24;30;612;12;10;A;red;24
4;payment;2;51;;1;;30;24;30;507;12;10;A;red;24
4;payment;2;49;;0;;-3;-9;-3;579;12;10;B;yellow;-9
4;payment;2;48;;1;;30;27;30;471;10;10;A;red;27
4;payment;2;47;;1;;30;27;30;387;10;10;A;red;27
4;payment;2;46;;1;;-6;-12;-6;486;12;10;A;black;-12
4;payment;2;45;;1;;-6;24;-6;369;10;12;A;black;24
4;payment;2;44;;1;;-6;-12;-6;534;12;10;A;black;-12
4;payment;2;43;;0;;21;18;21;447;10;10;B;blue;18
4;payment;2;42;;0;;30;24;30;477;12;10;A;red;24
4;payment;2;41;;0;;30;24;30;402;12;10;A;red;24
4;payment;2;40;;0;;-3;-6;-3;408;10;10;B;yellow;-6
4;payment;2;39;;1;;30;60;30;504;10;12;A;red;60
4;payment;2;38;;1;;30;60;30;618;10;12;A;red;60
4;payment;2;37;;1;;-6;24;-6;456;10;12;A;black;24
4;payment;2;36;;1;;-3;18;-3;450;10;10;B;yellow;18
4;payment;2;35;;0;;21;42;21;594;10;10;B;blue;42
4;payment;2;34;;1;;30;24;30;435;12;10;A;red;24
4;payment;2;30;;1;;-6;-12;-6;585;12;10;A;black;-12
4;payment;2;33;;1;;-6;-12;-6;486;12;10;A;black;-12
4;payment;2;29;;1;;30;24;30;504;12;10;A;red;24
4;payment;2;28;;1;;-3;18;-3;501;10;10;B;yellow;18
4;payment;2;25;;0;;21;18;21;498;10;10;B;blue;18
4;payment;2;24;;0;;-6;15;-6;384;10;10;A;black;15
4;payment;2;23;;1;;30;60;30;777;10;12;A;red;60
4;payment;2;22;;1;;30;24;30;696;12;10;A;red;24
4;payment;2;21;;1;;-3;-6;-3;768;10;10;B;yellow;-6
4;payment;2;20;;1;;21;15;21;255;12;10;B;blue;15
4;payment;2;19;;1;;21;42;21;462;10;10;B;blue;42
4;payment;2;18;;0;;-6;15;-6;390;10;10;A;black;15
4;payment;2;17;;0;;-6;-6;-6;474;10;10;A;black;-6
4;payment;2;16;;0;;-3;-6;-3;474;10;10;B;yellow;-6
4;payment;2;15;;1;;21;18;21;501;10;10;B;blue;18
4;payment;2;14;;1;;30;60;30;252;10;12;A;red;60
4;payment;2;13;;1;;-6;24;-6;459;10;12;A;black;24
4;payment;2;12;;1;;30;51;30;510;10;10;A;red;51
4;payment;2;1;;1;;-3;27;-3;504;10;12;B;yellow;27
4;payment;2;2;;0;;30;60;30;597;10;12;A;red;60
4;payment;2;3;;1;;-3;18;-3;498;10;10;B;yellow;18
4;payment;2;4;;0;;21;18;21;477;10;10;B;blue;18
4;payment;2;5;;0;;30;27;30;444;10;10;A;red;27
4;payment;2;6;;0;;21;15;21;462;12;10;B;blue;15
4;payment;2;7;;1;;-6;24;-6;576;10;12;A;black;24
4;payment;2;8;;1;;-3;-9;-3;525;12;10;B;yellow;-9
4;payment;2;9;;1;;-3;18;-3;654;10;10;B;yellow;18
4;payment;2;10;;1;;21;42;21;594;10;10;B;blue;42
4;payment;2;11;;0;;-3;18;-3;300;10;10;B;yellow;18
4;payment;3;19;;1;;21;63;21;483;10;10;B;blue;63
4;payment;3;14;;1;;-6;54;-6;246;10;14;A;black;54
4;payment;3;17;;0;;30;24;30;504;12;10;A;red;24
4;payment;3;47;;1;;30;57;30;417;10;12;A;red;57
4;payment;3;25;;0;;-6;12;-6;492;10;10;A;black;12
4;payment;3;58;;1;;-6;54;-6;657;10;14;A;black;54
4;payment;3;13;;1;;-3;21;-3;456;12;12;B;yellow;21
4;payment;3;6;;0;;21;36;21;483;12;10;B;blue;36
4;payment;3;24;;0;;21;36;21;405;12;10;B;blue;36
4;payment;3;61;;0;;-6;18;-6;333;12;12;A;black;18
4;payment;3;48;;1;;30;57;30;501;10;12;A;red;57
4;payment;3;42;;0;;-6;18;-6;471;12;12;A;black;18
4;payment;3;39;;1;;30;90;30;534;10;14;A;red;90
4;payment;3;38;;1;;-6;54;-6;612;10;14;A;black;54
4;payment;3;10;;1;;21;63;21;615;10;10;B;blue;63
4;payment;3;21;;1;;-3;-9;-3;765;10;10;B;yellow;-9
4;payment;3;18;;0;;30;45;30;420;12;10;A;red;45
4;payment;3;12;;1;;30;81;30;540;10;12;A;red;81
4;payment;3;68;;1;;-3;15;-3;459;10;10;B;yellow;15
4;payment;3;62;;1;;-6;9;-6;627;12;10;A;black;9
4;payment;3;9;;1;;-3;15;-3;651;10;10;B;yellow;15
4;payment;3;5;;0;;21;48;21;465;10;12;B;blue;48
4;payment;3;41;;0;;30;54;30;432;12;12;A;red;54
4;payment;3;3;;1;;-3;15;-3;495;10;10;B;yellow;15
4;payment;3;2;;0;;-6;54;-6;591;10;14;A;black;54
4;payment;3;71;;1;;21;39;21;618;10;10;B;blue;39
4;payment;3;23;;1;;30;90;30;807;10;14;A;red;90
4;payment;3;65;;1;;30;18;30;858;14;10;A;red;18
4;payment;3;20;;1;;21;36;21;276;12;10;B;blue;36
4;payment;3;29;;1;;30;54;30;534;12;12;A;red;54
4;payment;3;60;;0;;21;9;21;840;14;10;B;blue;9
4;payment;3;52;;1;;-6;18;-6;606;12;12;A;black;18
4;payment;3;46;;1;;30;18;30;516;14;10;A;red;18
4;payment;3;34;;1;;-6;18;-6;429;12;12;A;black;18
4;payment;3;37;;1;;30;54;30;486;12;12;A;red;54
4;payment;3;8;;1;;-6;-15;-6;519;12;10;A;black;-15
4;payment;3;35;;0;;21;63;21;615;10;10;B;blue;63
4;payment;3;44;;1;;21;9;21;555;14;10;B;blue;9
4;payment;3;56;;1;;-3;-15;-3;528;14;10;B;yellow;-15
4;payment;3;16;;0;;-3;-9;-3;471;10;10;B;yellow;-9
4;payment;3;1;;1;;30;57;30;534;10;12;A;red;57
4;payment;3;22;;1;;30;54;30;726;12;12;A;red;54
4;payment;3;7;;1;;30;54;30;606;12;12;A;red;54
4;payment;3;66;;1;;-6;-18;-6;54;14;10;A;black;-18
4;payment;3;64;;0;;-6;54;-6;423;10;14;A;black;54
4;payment;3;54;;1;;30;21;30;615;12;10;A;red;21
4;payment;3;36;;1;;-3;15;-3;447;10;10;B;yellow;15
4;payment;3;49;;0;;30;21;30;609;12;10;A;red;21
4;payment;3;57;;1;;-6;-18;-6;465;14;10;A;black;-18
4;payment;3;72;;0;;-3;-9;-3;645;10;10;B;yellow;-9
4;payment;3;67;;0;;-6;-15;-6;417;12;10;A;black;-15
4;payment;3;11;;0;;21;39;21;321;10;10;B;blue;39
4;payment;3;30;;1;;30;18;30;615;14;10;A;red;18
4;payment;3;70;;0;;-3;12;-3;477;12;10;B;yellow;12
4;payment;3;33;;1;;30;18;30;516;14;10;A;red;18
4;payment;3;4;;0;;21;39;21;498;10;10;B;blue;39
4;payment;3;26;;1;;-3;39;-3;540;10;10;B;yellow;39
4;payment;3;28;;1;;21;39;21;522;10;10;B;blue;39
4;payment;3;15;;1;;-6;12;-6;495;10;10;A;black;12
4;payment;3;40;;0;;-3;-9;-3;405;10;10;B;yellow;-9
4;payment;3;53;;0;;-3;-9;-3;492;10;10;B;yellow;-9
4;payment;3;55;;0;;30;54;30;438;12;12;A;red;54
4;payment;3;51;;1;;30;54;30;537;12;12;A;red;54
4;payment;3;43;;0;;-3;15;-3;444;10;10;B;yellow;15
4;payment;3;69;;0;;21;39;21;402;10;10;B;blue;39
4;payment;3;50;;0;;-3;48;-3;360;10;12;B;yellow;48
4;payment;3;45;;1;;-6;18;-6;363;12;12;A;black;18
4;payment;4;17;;0;;30;54;30;534;12;12;A;red;54
4;payment;4;4;;0;;-3;36;-3;495;10;10;B;yellow;36
4;payment;4;40;;0;;-3;-12;-3;402;10;10;B;yellow;-12
4;payment;4;18;;0;;-6;39;-6;414;12;12;A;black;39
4;payment;4;47;;1;;30;87;30;447;10;14;A;red;87
4;payment;4;44;;1;;21;30;21;576;14;10;B;blue;30
4;payment;4;54;;1;;-6;15;-6;609;12;12;A;black;15
4;payment;4;11;;0;;21;60;21;342;10;10;B;blue;60
4;payment;4;14;;1;;30;84;30;276;12;14;A;red;84
4;payment;4;28;;1;;21;60;21;543;10;10;B;blue;60
4;payment;4;71;;1;;-3;36;-3;615;10;10;B;yellow;36
4;payment;4;20;;1;;-3;33;-3;273;12;10;B;yellow;33
4;payment;4;38;;1;;-6;48;-6;606;12;14;A;black;48
4;payment;4;58;;1;;30;84;30;687;12;14;A;red;84
4;payment;4;64;;0;;-6;48;-6;417;12;14;A;black;48
4;payment;4;22;;1;;30;84;30;756;12;14;A;red;84
4;payment;4;67;;0;;-6;-21;-6;411;14;10;A;black;-21
4;payment;4;69;;0;;-3;36;-3;399;10;10;B;yellow;36
4;payment;4;7;;1;;-6;48;-6;600;12;14;A;black;48
4;payment;4;33;;1;;30;48;30;546;14;12;A;red;48
4;payment;4;6;;0;;21;57;21;504;12;10;B;blue;57
4;payment;4;37;;1;;-6;48;-6;480;12;14;A;black;48
4;payment;4;53;;0;;-3;-12;-3;489;10;10;B;yellow;-12
4;payment;4;55;;0;;30;84;30;468;12;14;A;red;84
4;payment;4;61;;0;;30;48;30;363;14;12;A;red;48
4;payment;4;19;;1;;-3;60;-3;480;10;10;B;yellow;60
4;payment;4;62;;1;;30;39;30;657;14;10;A;red;39
4;payment;4;25;;0;;-3;9;-3;489;12;10;B;yellow;9
4;payment;4;10;;1;;21;84;21;636;10;10;B;blue;84
4;payment;4;21;;1;;21;12;21;786;10;10;B;blue;12
4;payment;4;5;;0;;-6;42;-6;459;10;12;A;black;42
4;payment;4;23;;1;;30;120;30;837;10;16;A;red;120
4;payment;4;65;;1;;30;48;30;888;14;12;A;red;48
4;payment;4;41;;0;;30;84;30;462;12;14;A;red;84
4;payment;4;36;;1;;21;36;21;468;10;10;B;blue;36
4;payment;4;15;;1;;30;42;30;525;12;10;A;red;42
4;payment;4;35;;0;;21;84;21;636;10;10;B;blue;84
4;payment;4;29;;1;;30;84;30;564;12;14;A;red;84
4;payment;4;46;;1;;21;39;21;537;14;12;B;blue;39
4;payment;4;2;;0;;30;84;30;621;12;14;A;red;84
4;payment;4;68;;1;;21;36;21;480;10;10;B;blue;36
4;payment;4;9;;1;;21;36;21;672;10;10;B;blue;36
4;payment;4;48;;1;;21;78;21;522;10;14;B;blue;78
4;payment;4;39;;1;;30;120;30;564;10;16;A;red;120
4;payment;4;24;;0;;-6;30;-6;399;12;10;A;black;30
4;payment;4;52;;1;;30;48;30;636;14;12;A;red;48
4;payment;4;42;;0;;30;48;30;501;14;12;A;red;48
4;payment;4;13;;1;;21;42;21;477;12;12;B;blue;42
4;payment;4;43;;0;;30;45;30;474;10;10;A;red;45
4;payment;4;50;;0;;21;69;21;381;10;12;B;blue;69
4;payment;4;45;;1;;30;48;30;393;14;12;A;red;48
4;payment;4;26;;1;;21;60;21;561;10;10;B;blue;60
4;payment;4;30;;1;;30;48;30;645;14;12;A;red;48
4;payment;4;72;;0;;-6;-15;-6;639;10;10;A;black;-15
4;payment;4;49;;0;;-3;18;-3;606;12;12;B;yellow;18
4;payment;4;66;;1;;-6;-24;-6;48;16;10;A;black;-24
4;payment;4;12;;1;;21;102;21;561;10;14;B;blue;102
4;payment;4;16;;0;;-3;-12;-3;468;10;10;B;yellow;-12
4;payment;4;56;;1;;30;15;30;558;14;10;A;red;15
4;payment;4;51;;1;;30;84;30;567;12;14;A;red;84
4;payment;4;34;;1;;-6;12;-6;423;14;12;A;black;12
4;payment;4;60;;0;;21;30;21;861;14;10;B;blue;30
4;payment;4;3;;1;;-3;12;-3;492;10;10;B;yellow;12
4;payment;4;70;;0;;30;42;30;507;12;10;A;red;42
4;payment;4;1;;1;;21;78;21;555;10;14;B;blue;78
4;payment;4;8;;1;;-6;-21;-6;513;14;10;A;black;-21
4;payment;4;57;;1;;-6;-24;-6;459;16;10;A;black;-24
4;payment;5;28;;1;;21;81;21;564;10;10;B;blue;81
4;payment;5;25;;0;;-3;6;-3;486;12;10;B;yellow;6
4;payment;5;57;;1;;21;-3;21;480;18;10;B;blue;-3
4;payment;5;13;;1;;-3;39;-3;474;12;12;B;yellow;39
4;payment;5;19;;1;;-3;57;-3;477;10;10;B;yellow;57
4;payment;5;42;;0;;-6;42;-6;495;14;14;A;black;42
4;payment;5;55;;0;;30;114;30;498;12;16;A;red;114
4;payment;5;18;;0;;-3;36;-3;411;14;12;B;yellow;36
4;payment;5;11;;0;;21;81;21;363;10;10;B;blue;81
4;payment;5;34;;1;;-6;6;-6;417;16;12;A;black;6
4;payment;5;45;;1;;30;78;30;423;14;14;A;red;78
4;payment;5;47;;1;;30;117;30;477;10;16;A;red;117
4;payment;5;62;;1;;-6;33;-6;651;14;12;A;black;33
4;payment;5;44;;1;;21;51;21;597;14;10;B;blue;51
4;payment;5;26;;1;;21;81;21;582;10;10;B;blue;81
4;payment;5;33;;1;;-6;42;-6;540;14;14;A;black;42
4;payment;5;43;;0;;21;66;21;495;10;12;B;blue;66
4;payment;5;36;;1;;21;57;21;489;10;10;B;blue;57
4;payment;5;61;;0;;-6;42;-6;357;14;14;A;black;42
4;payment;5;6;;0;;-3;54;-3;501;12;10;B;yellow;54
4;payment;5;69;;0;;-3;33;-3;396;10;10;B;yellow;33
4;payment;5;72;;0;;30;15;30;669;12;10;A;red;15
4;payment;5;64;;0;;-6;42;-6;411;14;14;A;black;42
4;payment;5;58;;1;;-6;78;-6;681;12;16;A;black;78
4;payment;5;7;;1;;-6;42;-6;594;14;14;A;black;42
4;payment;5;14;;1;;30;114;30;306;12;16;A;red;114
4;payment;5;49;;0;;-6;12;-6;600;12;12;A;black;12
4;payment;5;67;;0;;21;0;21;432;16;10;B;blue;0
4;payment;5;30;;1;;30;78;30;675;14;14;A;red;78
4;payment;5;12;;1;;-6;96;-6;555;10;14;A;black;96
4;payment;5;24;;0;;21;51;21;420;14;10;B;blue;51
4;payment;5;38;;1;;30;78;30;636;14;14;A;red;78
4;payment;5;1;;1;;30;108;30;585;10;14;A;red;108
4;payment;5;40;;0;;-3;-15;-3;399;10;10;B;yellow;-15
4;payment;5;16;;0;;21;9;21;489;10;10;B;blue;9
4;payment;5;4;;0;;-3;33;-3;492;10;10;B;yellow;33
4;payment;5;22;;1;;-6;78;-6;750;12;16;A;black;78
4;payment;5;54;;1;;-6;9;-6;603;14;12;A;black;9
4;payment;5;35;;0;;21;105;21;657;10;10;B;blue;105
4;payment;5;46;;1;;21;60;21;558;14;12;B;blue;60
4;payment;5;70;;0;;-6;36;-6;501;12;12;A;black;36
4;payment;5;29;;1;;-6;78;-6;558;12;16;A;black;78
4;payment;5;65;;1;;-6;42;-6;882;14;14;A;black;42
4;payment;5;68;;1;;21;57;21;501;10;10;B;blue;57
4;payment;5;23;;1;;30;150;30;867;10;18;A;red;150
4;payment;5;56;;1;;-6;9;-6;552;14;12;A;black;9
4;payment;5;2;;0;;-6;78;-6;615;12;16;A;black;78
4;payment;5;50;;0;;-6;63;-6;375;10;12;A;black;63
4;payment;5;48;;1;;-3;75;-3;519;10;14;B;yellow;75
4;payment;5;20;;1;;-6;27;-6;267;12;10;A;black;27
4;payment;5;21;;1;;-6;6;-6;780;10;10;A;black;6
4;payment;5;9;;1;;-3;33;-3;669;10;10;B;yellow;33
4;payment;5;66;;1;;-3;-27;-3;45;18;10;B;yellow;-27
4;payment;5;41;;0;;-6;78;-6;456;12;16;A;black;78
4;payment;5;71;;1;;21;57;21;636;10;10;B;blue;57
4;payment;5;37;;1;;30;78;30;510;14;14;A;red;78
4;payment;5;5;;0;;21;63;21;480;12;12;B;blue;63
4;payment;5;17;;0;;-6;48;-6;528;12;14;A;black;48
4;payment;5;3;;1;;21;33;21;513;10;10;B;blue;33
4;payment;5;10;;1;;-3;81;-3;633;10;10;B;yellow;81
4;payment;5;8;;1;;-3;-24;-3;510;16;10;B;yellow;-24
4;payment;5;39;;1;;30;150;30;594;10;18;A;red;150
4;payment;5;15;;1;;30;72;30;555;12;12;A;red;72
4;payment;5;53;;0;;21;9;21;510;10;10;B;blue;9
4;payment;5;52;;1;;30;78;30;666;14;14;A;red;78
4;payment;5;60;;0;;-6;24;-6;855;14;10;A;black;24
4;payment;5;51;;1;;30;114;30;597;12;16;A;red;114
4;payment;6;40;;0;;21;6;21;420;10;10;B;blue;6
4;payment;6;52;;1;;30;108;30;696;14;16;A;red;108
4;payment;6;6;;0;;-3;51;-3;498;12;10;B;yellow;51
4;payment;6;21;;1;;-6;0;-6;774;12;10;A;black;0
4;payment;6;15;;1;;30;102;30;585;12;14;A;red;102
4;payment;6;18;;0;;21;57;21;432;14;12;B;blue;57
4;payment;6;5;;0;;21;84;21;501;12;12;B;blue;84
4;payment;6;42;;0;;30;72;30;525;16;14;A;red;72
4;payment;6;11;;0;;-3;78;-3;360;10;10;B;yellow;78
4;payment;6;12;;1;;21;117;21;576;12;14;B;blue;117
4;payment;6;1;;1;;21;129;21;606;10;16;B;blue;129
4;payment;6;38;;1;;30;108;30;666;14;16;A;red;108
4;payment;6;62;;1;;-6;27;-6;645;16;12;A;black;27
4;payment;6;55;;0;;-6;108;-6;492;12;18;A;black;108
4;payment;6;25;;0;;-3;3;-3;483;12;10;B;yellow;3
4;payment;6;10;;1;;21;102;21;654;10;10;B;blue;102
4;payment;6;19;;1;;21;78;21;498;10;10;B;blue;78
4;payment;6;48;;1;;-6;69;-6;513;10;14;A;black;69
4;payment;6;36;;1;;21;78;21;510;10;10;B;blue;78
4;payment;6;37;;1;;30;108;30;540;14;16;A;red;108
4;payment;6;23;;1;;30;180;30;897;10;20;A;red;180
4;payment;6;65;;1;;30;72;30;912;16;14;A;red;72
4;payment;6;35;;0;;21;126;21;678;10;10;B;blue;126
4;payment;6;46;;1;;-3;57;-3;555;14;12;B;yellow;57
4;payment;6;2;;0;;30;108;30;645;14;16;A;red;108
4;payment;6;9;;1;;30;63;30;699;10;10;A;red;63
4;payment;6;17;;0;;-6;42;-6;522;14;14;A;black;42
4;payment;6;39;;1;;-6;144;-6;588;10;20;A;black;144
4;payment;6;60;;0;;-6;18;-6;849;16;10;A;black;18
4;payment;6;13;;1;;30;69;30;504;12;12;A;red;69
4;payment;6;53;;0;;-6;3;-6;504;10;10;A;black;3
4;payment;6;45;;1;;30;108;30;453;14;16;A;red;108
4;payment;6;26;;1;;-3;78;-3;579;10;10;B;yellow;78
4;payment;6;72;;0;;-3;12;-3;666;12;12;B;yellow;12
4;payment;6;49;;0;;30;42;30;630;14;12;A;red;42
4;payment;6;16;;0;;-3;6;-3;486;10;10;B;yellow;6
4;payment;6;66;;1;;-3;-30;-3;42;18;10;B;yellow;-30
4;payment;6;34;;1;;-3;3;-3;414;18;12;B;yellow;3
4;payment;6;47;;1;;-6;111;-6;471;10;18;A;black;111
4;payment;6;8;;1;;30;6;30;540;16;10;A;red;6
4;payment;6;56;;1;;-6;3;-6;546;16;12;A;black;3
4;payment;6;3;;1;;-3;30;-3;510;10;10;B;yellow;30
4;payment;6;44;;1;;-6;45;-6;591;14;10;A;black;45
4;payment;6;54;;1;;30;39;30;633;16;12;A;red;39
4;payment;6;57;;1;;-3;-6;-3;477;18;10;B;yellow;-6
4;payment;6;22;;1;;-6;72;-6;744;14;16;A;black;72
4;payment;6;28;;1;;-3;78;-3;561;10;10;B;yellow;78
4;payment;6;71;;1;;-6;51;-6;630;10;10;A;black;51
4;payment;6;20;;1;;-3;24;-3;264;14;10;B;yellow;24
4;payment;6;58;;1;;30;108;30;711;14;16;A;red;108
4;payment;6;7;;1;;-6;36;-6;588;16;14;A;black;36
4;payment;6;67;;0;;-6;-6;-6;426;16;10;A;black;-6
4;payment;6;14;;1;;30;144;30;336;12;18;A;red;144
4;payment;6;24;;0;;-6;45;-6;414;14;10;A;black;45
4;payment;6;70;;0;;-3;33;-3;498;14;12;B;yellow;33
4;payment;6;4;;0;;-3;30;-3;489;10;10;B;yellow;30
4;payment;6;30;;1;;30;108;30;705;14;16;A;red;108
4;payment;6;43;;0;;-6;60;-6;489;10;12;A;black;60
4;payment;6;50;;0;;-3;60;-3;372;12;12;B;yellow;60
4;payment;6;29;;1;;30;108;30;588;14;16;A;red;108
4;payment;6;51;;1;;30;144;30;627;12;18;A;red;144
4;payment;6;68;;1;;21;78;21;522;10;10;B;blue;78
4;payment;6;33;;1;;-6;36;-6;534;16;14;A;black;36
4;payment;6;61;;0;;30;72;30;387;16;14;A;red;72
4;payment;6;41;;0;;30;108;30;486;14;16;A;red;108
4;payment;6;64;;0;;30;72;30;441;16;14;A;red;72
4;payment;6;69;;0;;-3;30;-3;393;10;10;B;yellow;30
4;payment;7;6;;0;;-3;48;-3;495;12;10;B;yellow;48
4;payment;7;70;;0;;30;63;30;528;14;12;A;red;63
4;payment;7;12;;1;;30;147;30;606;12;14;A;red;147
4;payment;7;56;;1;;-3;0;-3;543;18;12;B;yellow;0
4;payment;7;5;;0;;30;114;30;531;12;12;A;red;114
4;payment;7;4;;0;;-3;27;-3;486;10;10;B;yellow;27
4;payment;7;8;;1;;-6;0;-6;534;16;12;A;black;0
4;payment;7;34;;1;;-3;0;-3;411;18;12;B;yellow;0
4;payment;7;14;;1;;30;174;30;366;12;20;A;red;174
4;payment;7;11;;0;;21;99;21;381;10;10;B;blue;99
4;payment;7;66;;1;;21;-9;21;63;18;10;B;blue;-9
4;payment;7;47;;1;;-6;105;-6;465;12;18;A;black;105
4;payment;7;43;;0;;21;81;21;510;12;12;B;blue;81
4;payment;7;49;;0;;21;63;21;651;14;14;B;blue;63
4;payment;7;30;;1;;30;138;30;735;14;18;A;red;138
4;payment;7;42;;0;;-6;66;-6;519;16;16;A;black;66
